Datetime,String,String,String,String,Datetime,Datetime
25Jan2020,Y4 000181 ,MTY,MEX,XAVOI,25Jan2020 11:46,25Jan2020 13:28
25Jan2020,Y4 000182 ,MEX,MTY,XAVOI,25Jan2020 14:20,25Jan2020 16:03
25Jan2020,Y4 000183 ,MTY,MEX,N520VL,25Jan2020 15:08,25Jan2020 16:50
25Jan2020,Y4 000184 ,MEX,MTY,N526VL,25Jan2020 02:37,25Jan2020 04:20
25Jan2020,Y4 000185 ,MTY,MEX,N526VL,25Jan2020 04:50,25Jan2020 06:32
25Jan2020,Y4 000186 ,MEX,MTY,N520VL,25Jan2020 21:12,25Jan2020 22:55
25Jan2020,Y4 000187 ,MTY,MEX,N520VL,25Jan2020 23:25,26Jan2020 01:07
25Jan2020,Y4 000190 ,MTY,CUN,XAVOC,25Jan2020 11:58,25Jan2020 14:18
25Jan2020,Y4 000191 ,CUN,MTY,XAVOI,25Jan2020 19:28,25Jan2020 22:04
25Jan2020,Y4 000210 ,GUA,CUN,N529VL,25Jan2020 20:22,25Jan2020 22:12
25Jan2020,Y4 000211 ,CUN,GUA,N529VL,25Jan2020 17:48,25Jan2020 19:29
25Jan2020,Y4 000212 ,MTY,CUN,N529VL,25Jan2020 14:32,25Jan2020 16:52
25Jan2020,Y4 000213 ,CUN,MTY,XAVLL,25Jan2020 23:02,26Jan2020 01:38
25Jan2020,Y4 000226 ,MTY,CUN,XAVOI,25Jan2020 16:33,25Jan2020 18:53
25Jan2020,Y4 000228 ,MTY,CUN,XAVOC,25Jan2020 18:21,25Jan2020 20:41
25Jan2020,Y4 000229 ,CUN,MTY,XAVOC,25Jan2020 21:25,26Jan2020 00:01
25Jan2020,Y4 000231 ,CUN,MTY,XAVOC,25Jan2020 14:48,25Jan2020 17:24
25Jan2020,Y4 000238 ,MLM,MXL,XAVRD,25Jan2020 03:13,25Jan2020 06:38
25Jan2020,Y4 000239 ,MXL,MLM,XAVRE,25Jan2020 07:52,25Jan2020 10:46
25Jan2020,Y4 000240 ,GDL,CJS,N521VL,25Jan2020 23:11,26Jan2020 01:33
25Jan2020,Y4 000241 ,CJS,GDL,XAVLD,25Jan2020 02:04,25Jan2020 04:18
25Jan2020,Y4 000244 ,BJX,FAT,XAVOZ,25Jan2020 05:49,25Jan2020 09:55
25Jan2020,Y4 000245 ,FAT,BJX,XAVOZ,25Jan2020 11:05,25Jan2020 14:34
25Jan2020,Y4 000259 ,HMO,MID,XAVRF,25Jan2020 01:19,25Jan2020 04:36
25Jan2020,Y4 000268 ,TIJ,LTO,XAVOY,25Jan2020 18:21,25Jan2020 20:03
25Jan2020,Y4 000269 ,LTO,TIJ,XAVOY,25Jan2020 20:35,25Jan2020 22:22
25Jan2020,Y4 000278 ,MEX,CJS,N509VL,25Jan2020 16:30,25Jan2020 19:17
25Jan2020,Y4 000279 ,CJS,MEX,N509VL,25Jan2020 19:49,25Jan2020 22:10
25Jan2020,Y4 000294 ,MEX,DGO,XAVRH,25Jan2020 19:38,25Jan2020 21:25
25Jan2020,Y4 000295 ,DGO,MEX,XAVRH,25Jan2020 17:09,25Jan2020 18:48
25Jan2020,Y4 000298 ,DGO,DFW,XAVRH,25Jan2020 22:25,26Jan2020 00:41
25Jan2020,Y4 000300 ,GDL,DGO,XAVRH,25Jan2020 15:24,25Jan2020 16:39
25Jan2020,Y4 000310 ,CUN,SJO,N515VL,25Jan2020 21:28,25Jan2020 23:43
25Jan2020,Y4 000351 ,QRO,GDL,N510VL,25Jan2020 13:36,25Jan2020 14:51
25Jan2020,Y4 000362 ,QRO,ORD,N510VL,25Jan2020 03:03,25Jan2020 07:01
25Jan2020,Y4 000363 ,ORD,QRO,N510VL,25Jan2020 08:31,25Jan2020 12:54
25Jan2020,Y4 000367 ,PVR,QRO,N510VL,25Jan2020 00:57,25Jan2020 02:13
25Jan2020,Y4 000398 ,TIJ,BJX,XAVOY,25Jan2020 23:00,26Jan2020 01:55
25Jan2020,Y4 000402 ,TIJ,BJX,N522VL,25Jan2020 21:19,26Jan2020 00:03
25Jan2020,Y4 000409 ,BJX,TIJ,XAVLZ,25Jan2020 02:07,25Jan2020 05:24
25Jan2020,Y4 000409A,HMO,TIJ,XAVLZ,25Jan2020 02:07,25Jan2020 05:24
25Jan2020,Y4 000410 ,TIJ,CUL,N543VL,25Jan2020 16:24,25Jan2020 18:27
25Jan2020,Y4 000411 ,CUL,TIJ,N542VL,25Jan2020 17:41,25Jan2020 19:59
25Jan2020,Y4 000412 ,TIJ,CUL,N542VL,25Jan2020 20:43,25Jan2020 22:46
25Jan2020,Y4 000414 ,TIJ,CUL,N539VL,25Jan2020 01:30,25Jan2020 03:33
25Jan2020,Y4 000417 ,CUL,TIJ,N542VL,25Jan2020 23:44,26Jan2020 02:02
25Jan2020,Y4 000418R,TIJ,TIJ,N542VL,25Jan2020 02:46,25Jan2020 04:49
25Jan2020,Y4 000420 ,TIJ,GDL,XAVLH,25Jan2020 03:44,25Jan2020 06:36
25Jan2020,Y4 000423 ,GDL,TIJ,N525VL,25Jan2020 21:17,26Jan2020 00:30
25Jan2020,Y4 000424 ,TIJ,GDL,XAVLX,25Jan2020 01:10,25Jan2020 04:02
25Jan2020,Y4 000425 ,GDL,TIJ,XAVLU,25Jan2020 23:44,26Jan2020 02:57
25Jan2020,Y4 000431L,GDL,GDL,XAVLT,25Jan2020 04:20,25Jan2020 07:33
25Jan2020,Y4 000434 ,TIJ,GDL,XAVLT,25Jan2020 00:16,25Jan2020 03:08
25Jan2020,Y4 000437 ,GDL,TIJ,XAVLT,25Jan2020 17:19,25Jan2020 20:32
25Jan2020,Y4 000438 ,TIJ,CUL,XAVLK,25Jan2020 19:21,25Jan2020 21:24
25Jan2020,Y4 000439 ,CUL,TIJ,XAVLK,25Jan2020 22:02,26Jan2020 00:20
25Jan2020,Y4 000442 ,TIJ,MLM,XAVLN,25Jan2020 19:48,25Jan2020 22:51
25Jan2020,Y4 000443 ,MLM,TIJ,XAVLN,25Jan2020 23:30,26Jan2020 02:56
25Jan2020,Y4 000444 ,TIJ,MLM,XAVLC,25Jan2020 20:20,25Jan2020 23:15
25Jan2020,Y4 000445 ,MLM,TIJ,XAVLC,25Jan2020 23:40,26Jan2020 03:06
25Jan2020,Y4 000446 ,TIJ,CUL,N527VL,25Jan2020 22:19,26Jan2020 00:22
25Jan2020,Y4 000449 ,MID,TIJ,XAVRF,25Jan2020 12:00,25Jan2020 16:48
25Jan2020,Y4 000449A,CJS,TIJ,XAVRF,25Jan2020 12:00,25Jan2020 16:48
25Jan2020,Y4 000450 ,TIJ,SJD,XAVLJ,25Jan2020 18:29,25Jan2020 20:39
25Jan2020,Y4 000451 ,SJD,TIJ,XAVLJ,25Jan2020 21:14,25Jan2020 23:31
25Jan2020,Y4 000459 ,DGO,TIJ,N522VL,25Jan2020 02:15,25Jan2020 04:59
25Jan2020,Y4 000459A,HMO,TIJ,N522VL,25Jan2020 02:15,25Jan2020 04:59
25Jan2020,Y4 000472 ,TIJ,CUU,N543VL,25Jan2020 01:00,25Jan2020 02:55
25Jan2020,Y4 000473 ,CUU,TIJ,N543VL,25Jan2020 03:32,25Jan2020 05:44
25Jan2020,Y4 000473A,HMO,TIJ,N543VL,25Jan2020 03:32,25Jan2020 05:44
25Jan2020,Y4 000475 ,SLP,TIJ,N530VL,25Jan2020 02:09,25Jan2020 05:23
25Jan2020,Y4 000475A,HMO,TIJ,N530VL,25Jan2020 02:09,25Jan2020 05:23
25Jan2020,Y4 000477 ,CJS,TIJ,XAVLN,25Jan2020 02:21,25Jan2020 04:31
25Jan2020,Y4 000477A,MXL,TIJ,XAVLN,25Jan2020 02:21,25Jan2020 04:31
25Jan2020,Y4 000482 ,TIJ,SLP,N541VL,25Jan2020 13:00,25Jan2020 15:47
25Jan2020,Y4 000483 ,SLP,TIJ,N541VL,25Jan2020 22:29,26Jan2020 01:43
25Jan2020,Y4 000492 ,TIJ,AGU,XAVLK,25Jan2020 00:10,25Jan2020 02:56
25Jan2020,Y4 000493 ,AGU,TIJ,XAVLK,25Jan2020 03:26,25Jan2020 06:30
25Jan2020,Y4 000493A,MZT,TIJ,XAVLK,25Jan2020 03:26,25Jan2020 06:30
25Jan2020,Y4 000502 ,TIJ,HMO,XAVLC,25Jan2020 03:34,25Jan2020 04:58
25Jan2020,Y4 000511 ,MTY,TIJ,N529VL,25Jan2020 02:12,25Jan2020 05:19
25Jan2020,Y4 000511A,HMO,TIJ,N529VL,25Jan2020 02:12,25Jan2020 05:19
25Jan2020,Y4 000512 ,TIJ,MTY,N544VL,25Jan2020 15:56,25Jan2020 18:41
25Jan2020,Y4 000513 ,MTY,TIJ,N544VL,25Jan2020 19:36,25Jan2020 22:43
26Jan2020,Y4 000542 ,TIJ,OAX,N506VL,26Jan2020 03:36,26Jan2020 07:19
25Jan2020,Y4 000543 ,OAX,TIJ,N506VL,25Jan2020 04:35,25Jan2020 08:44
25Jan2020,Y4 000543A,HMO,TIJ,N506VL,25Jan2020 01:57,25Jan2020 06:06
25Jan2020,Y4 000550 ,TIJ,PVR,XAVLT,25Jan2020 21:12,25Jan2020 23:52
25Jan2020,Y4 000551 ,PVR,TIJ,XAVRC,25Jan2020 00:27,25Jan2020 03:22
25Jan2020,Y4 000551A,HMO,TIJ,XAVRC,25Jan2020 00:27,25Jan2020 03:22
25Jan2020,Y4 000560 ,TIJ,LMM,N507VL,25Jan2020 18:48,25Jan2020 20:40
25Jan2020,Y4 000561 ,LMM,TIJ,N507VL,25Jan2020 21:21,25Jan2020 23:22
26Jan2020,Y4 000580 ,TIJ,LAP,N525VL,26Jan2020 05:21,26Jan2020 07:17
25Jan2020,Y4 000590 ,TIJ,MZT,N527VL,25Jan2020 16:27,25Jan2020 18:46
25Jan2020,Y4 000591 ,MZT,TIJ,N527VL,25Jan2020 19:16,25Jan2020 21:49
25Jan2020,Y4 000596 ,GDL,MID,XAVLD,25Jan2020 21:57,26Jan2020 00:19
25Jan2020,Y4 000597 ,MID,GDL,XAVLD,25Jan2020 18:52,25Jan2020 21:27
25Jan2020,Y4 000598 ,GDL,HMO,N510VL,25Jan2020 17:45,25Jan2020 20:00
25Jan2020,Y4 000599 ,HMO,GDL,N510VL,25Jan2020 20:30,25Jan2020 22:36
25Jan2020,Y4 000600 ,GDL,CUN,N515VL,25Jan2020 01:00,25Jan2020 03:48
25Jan2020,Y4 000604 ,MLM,SJC,XAVRE,25Jan2020 14:43,25Jan2020 19:15
25Jan2020,Y4 000605 ,SJC,MLM,XAVRE,25Jan2020 20:45,26Jan2020 00:35
25Jan2020,Y4 000606 ,GDL,CUN,N515VL,25Jan2020 17:42,25Jan2020 20:30
25Jan2020,Y4 000607 ,CUN,GDL,N525VL,25Jan2020 16:19,25Jan2020 19:16
25Jan2020,Y4 000608 ,MEX,LAP,N537VL,25Jan2020 12:11,25Jan2020 14:38
25Jan2020,Y4 000609 ,LAP,MEX,N537VL,25Jan2020 15:13,25Jan2020 17:32
25Jan2020,Y4 000610 ,MEX,TPQ,N517VL,25Jan2020 18:25,25Jan2020 20:03
25Jan2020,Y4 000611 ,TPQ,MEX,N517VL,25Jan2020 20:51,25Jan2020 22:29
25Jan2020,Y4 000612 ,MEX,SJD,XAVLV,25Jan2020 17:48,25Jan2020 20:09
26Jan2020,Y4 000614 ,MEX,CLQ,XAVLP,26Jan2020 03:25,26Jan2020 04:52
25Jan2020,Y4 000616 ,MEX,AGU,N517VL,25Jan2020 14:20,25Jan2020 15:49
25Jan2020,Y4 000617 ,AGU,MEX,N517VL,25Jan2020 16:19,25Jan2020 17:50
25Jan2020,Y4 000619 ,CUN,GDL,N515VL,25Jan2020 13:00,25Jan2020 15:57
25Jan2020,Y4 000620 ,GDL,MXL,XAVLU,25Jan2020 11:40,25Jan2020 14:40
25Jan2020,Y4 000621 ,MXL,GDL,XAVLU,25Jan2020 15:18,25Jan2020 18:03
25Jan2020,Y4 000622 ,GDL,MXL,XAVRE,25Jan2020 03:51,25Jan2020 06:51
25Jan2020,Y4 000623 ,MXL,GDL,XAVRD,25Jan2020 07:22,25Jan2020 10:07
25Jan2020,Y4 000624 ,GDL,MXL,XAVLF,25Jan2020 00:21,25Jan2020 03:21
25Jan2020,Y4 000625 ,MXL,GDL,XAVLF,25Jan2020 03:52,25Jan2020 06:37
25Jan2020,Y4 000628 ,GDL,CUN,XAVLU,25Jan2020 00:07,25Jan2020 02:55
25Jan2020,Y4 000630 ,GDL,CUN,N526VL,25Jan2020 14:10,25Jan2020 16:58
25Jan2020,Y4 000631 ,CUN,GDL,XAVRJ,25Jan2020 19:43,25Jan2020 22:40
25Jan2020,Y4 000632 ,GDL,CUN,XAVRJ,25Jan2020 16:13,25Jan2020 19:01
25Jan2020,Y4 000633 ,CUN,GDL,XAVOM,25Jan2020 23:11,26Jan2020 02:08
25Jan2020,Y4 000634 ,GDL,CUN,N525VL,25Jan2020 12:51,25Jan2020 15:39
25Jan2020,Y4 000635 ,CUN,GDL,XAVLU,25Jan2020 03:35,25Jan2020 06:32
25Jan2020,Y4 000636 ,AGU,CUN,XAVLE,25Jan2020 18:30,25Jan2020 21:01
25Jan2020,Y4 000637 ,CUN,AGU,XAVLE,25Jan2020 15:12,25Jan2020 17:57
26Jan2020,Y4 000638 ,BJX,CUN,N522VL,26Jan2020 00:33,26Jan2020 03:02
26Jan2020,Y4 000639 ,CUN,BJX,N522VL,26Jan2020 03:32,26Jan2020 06:12
25Jan2020,Y4 000640 ,BJX,CUN,XAVLE,25Jan2020 11:50,25Jan2020 14:19
25Jan2020,Y4 000641 ,CUN,BJX,N518VL,25Jan2020 02:33,25Jan2020 05:13
25Jan2020,Y4 000662 ,OAX,LAX,XAVLQ,25Jan2020 16:12,25Jan2020 20:52
25Jan2020,Y4 000663 ,LAX,OAX,XAVLQ,25Jan2020 22:22,26Jan2020 02:22
25Jan2020,Y4 000666 ,HUX,ORD,XAVLM,25Jan2020 20:38,26Jan2020 01:18
25Jan2020,Y4 000667 ,ORD,HUX,XAVLM,25Jan2020 14:05,25Jan2020 18:55
25Jan2020,Y4 000670 ,GDL,CUL,N527VL,25Jan2020 03:11,25Jan2020 04:37
25Jan2020,Y4 000671 ,CUL,GDL,XAVOM,25Jan2020 01:05,25Jan2020 02:31
25Jan2020,Y4 000672 ,GDL,LMM,XAVLS,25Jan2020 13:54,25Jan2020 15:39
25Jan2020,Y4 000673 ,LMM,GDL,XAVLS,25Jan2020 16:09,25Jan2020 17:48
25Jan2020,Y4 000674 ,GDL,MTY,N535VL,25Jan2020 02:18,25Jan2020 03:51
25Jan2020,Y4 000677 ,MTY,GDL,N535VL,25Jan2020 12:25,25Jan2020 13:56
25Jan2020,Y4 000680 ,GDL,LAP,XAVLU,25Jan2020 18:55,25Jan2020 20:39
25Jan2020,Y4 000681 ,LAP,GDL,XAVLU,25Jan2020 21:19,25Jan2020 22:55
25Jan2020,Y4 000682 ,GDL,HMO,N505VL,25Jan2020 00:30,25Jan2020 02:45
25Jan2020,Y4 000683 ,HMO,GDL,N505VL,25Jan2020 03:25,25Jan2020 05:31
25Jan2020,Y4 000684 ,GDL,CEN,N508VL,25Jan2020 15:01,25Jan2020 16:58
25Jan2020,Y4 000685 ,CEN,GDL,N508VL,25Jan2020 17:28,25Jan2020 19:16
25Jan2020,Y4 000686 ,GDL,MID,XAVLD,25Jan2020 16:00,25Jan2020 18:22
25Jan2020,Y4 000687 ,MID,GDL,XAVRJ,25Jan2020 12:55,25Jan2020 15:30
25Jan2020,Y4 000688 ,GDL,TGZ,N511VL,25Jan2020 20:03,25Jan2020 22:07
25Jan2020,Y4 000689 ,TGZ,GDL,N511VL,25Jan2020 22:45,26Jan2020 00:51
25Jan2020,Y4 000690 ,GDL,CUL,XAVLT,25Jan2020 13:12,25Jan2020 14:38
25Jan2020,Y4 000691 ,CUL,GDL,XAVLT,25Jan2020 15:13,25Jan2020 16:39
25Jan2020,Y4 000694 ,GDL,CUU,XAVRD,25Jan2020 14:03,25Jan2020 15:56
25Jan2020,Y4 000695 ,CUU,GDL,XAVRD,25Jan2020 23:54,26Jan2020 01:43
25Jan2020,Y4 000696 ,MEX,BJX,N524VL,25Jan2020 13:25,25Jan2020 14:51
25Jan2020,Y4 000697 ,BJX,MEX,N518VL,25Jan2020 11:25,25Jan2020 12:50
25Jan2020,Y4 000700 ,MEX,CUN,XAVOM,25Jan2020 20:15,25Jan2020 22:33
25Jan2020,Y4 000701 ,CUN,MEX,N531VL,25Jan2020 17:40,25Jan2020 20:14
25Jan2020,Y4 000705 ,CUN,MEX,N529VL,25Jan2020 23:18,26Jan2020 01:52
25Jan2020,Y4 000706 ,MEX,CUN,N517VL,25Jan2020 23:01,26Jan2020 01:19
25Jan2020,Y4 000707 ,CUN,MEX,N534VL,25Jan2020 03:06,25Jan2020 05:40
25Jan2020,Y4 000709 ,CUN,MEX,XAVRB,25Jan2020 15:29,25Jan2020 18:03
25Jan2020,Y4 000710 ,MEX,CUN,XAVLL,25Jan2020 00:54,25Jan2020 03:12
25Jan2020,Y4 000711 ,CUN,MEX,XAVLY,25Jan2020 01:08,25Jan2020 03:42
25Jan2020,Y4 000712 ,MEX,CUN,XAVLY,25Jan2020 17:51,25Jan2020 20:09
25Jan2020,Y4 000713 ,CUN,MEX,XAVLY,25Jan2020 20:49,25Jan2020 23:23
25Jan2020,Y4 000714 ,MEX,CUN,XAVRB,25Jan2020 12:31,25Jan2020 14:49
25Jan2020,Y4 000715 ,CUN,MEX,XAVLW,25Jan2020 01:59,25Jan2020 04:33
25Jan2020,Y4 000716 ,MEX,CUN,N531VL,25Jan2020 14:45,25Jan2020 17:03
26Jan2020,Y4 000718 ,MEX,CUN,N538VL,26Jan2020 01:20,26Jan2020 03:38
25Jan2020,Y4 000722 ,MEX,CUN,N534VL,25Jan2020 00:08,25Jan2020 02:26
25Jan2020,Y4 000723 ,CUN,MEX,N509VL,25Jan2020 13:01,25Jan2020 15:35
25Jan2020,Y4 000724 ,MEX,CUU,N534VL,25Jan2020 11:40,25Jan2020 13:49
25Jan2020,Y4 000725 ,CUU,MEX,N534VL,25Jan2020 14:41,25Jan2020 17:03
25Jan2020,Y4 000726 ,MEX,CUU,N537VL,25Jan2020 01:04,25Jan2020 03:30
25Jan2020,Y4 000727 ,CUU,MEX,N537VL,25Jan2020 04:05,25Jan2020 06:27
25Jan2020,Y4 000728 ,MEX,GDL,N517VL,25Jan2020 06:07,25Jan2020 07:20
25Jan2020,Y4 000729 ,GDL,MEX,XAVLB,25Jan2020 03:52,25Jan2020 05:23
25Jan2020,Y4 000730 ,MEX,GDL,N527VL,25Jan2020 00:41,25Jan2020 02:09
25Jan2020,Y4 000731 ,GDL,MEX,N517VL,25Jan2020 12:14,25Jan2020 13:45
25Jan2020,Y4 000732 ,MEX,GDL,XAVLP,25Jan2020 04:01,25Jan2020 05:29
25Jan2020,Y4 000733 ,GDL,MEX,XAVLP,25Jan2020 14:58,25Jan2020 16:29
25Jan2020,Y4 000734 ,MEX,GDL,XAVOM,25Jan2020 16:20,25Jan2020 17:48
25Jan2020,Y4 000735 ,GDL,MEX,XAVOM,25Jan2020 18:18,25Jan2020 19:49
25Jan2020,Y4 000736 ,MEX,GDL,N526VL,25Jan2020 12:00,25Jan2020 13:28
25Jan2020,Y4 000737 ,GDL,MEX,N519VL,25Jan2020 15:53,25Jan2020 17:24
25Jan2020,Y4 000738 ,MEX,GDL,N519VL,25Jan2020 13:55,25Jan2020 15:23
25Jan2020,Y4 000739 ,GDL,MEX,XAVOM,25Jan2020 13:58,25Jan2020 15:29
25Jan2020,Y4 000740 ,GDL,HMO,XAVRK,25Jan2020 12:56,25Jan2020 15:11
25Jan2020,Y4 000741 ,HMO,GDL,XAVRK,25Jan2020 15:41,25Jan2020 17:47
25Jan2020,Y4 000742 ,MEX,GDL,N519VL,25Jan2020 22:08,25Jan2020 23:36
25Jan2020,Y4 000743 ,GDL,MEX,N519VL,25Jan2020 02:49,25Jan2020 04:20
25Jan2020,Y4 000744 ,MEX,GDL,XAVRH,25Jan2020 13:00,25Jan2020 14:28
25Jan2020,Y4 000745 ,GDL,MEX,XAVRA,25Jan2020 00:06,25Jan2020 01:37
26Jan2020,Y4 000746 ,GDL,SJD,N535VL,26Jan2020 01:05,26Jan2020 02:42
26Jan2020,Y4 000747 ,SJD,GDL,N535VL,26Jan2020 03:17,26Jan2020 04:48
25Jan2020,Y4 000751 ,MXL,MEX,XAVLV,25Jan2020 06:52,25Jan2020 10:10
25Jan2020,Y4 000752 ,MEX,MXL,XAVLV,25Jan2020 02:39,25Jan2020 06:16
25Jan2020,Y4 000754 ,MEX,MID,N513VL,25Jan2020 17:55,25Jan2020 19:50
25Jan2020,Y4 000755 ,MID,MEX,XAVRJ,25Jan2020 00:54,25Jan2020 03:05
25Jan2020,Y4 000756 ,MEX,MID,XAVLY,25Jan2020 12:25,25Jan2020 14:20
25Jan2020,Y4 000757 ,MID,MEX,N513VL,25Jan2020 20:20,25Jan2020 22:31
25Jan2020,Y4 000758 ,MEX,MID,XAVRJ,25Jan2020 03:40,25Jan2020 05:35
25Jan2020,Y4 000759 ,MID,MEX,XAVLY,25Jan2020 14:55,25Jan2020 17:06
25Jan2020,Y4 000760 ,MEX,HMO,N513VL,25Jan2020 11:15,25Jan2020 14:10
25Jan2020,Y4 000761 ,HMO,MEX,N513VL,25Jan2020 14:40,25Jan2020 17:20
25Jan2020,Y4 000762 ,MEX,HMO,N509VL,25Jan2020 23:06,26Jan2020 02:01
25Jan2020,Y4 000763 ,HMO,MEX,N513VL,25Jan2020 02:31,25Jan2020 05:11
25Jan2020,Y4 000764 ,MEX,OAX,N520VL,25Jan2020 17:25,25Jan2020 18:35
25Jan2020,Y4 000765 ,OAX,MEX,N520VL,25Jan2020 19:05,25Jan2020 20:32
25Jan2020,Y4 000766 ,MEX,LMM,N538VL,25Jan2020 19:08,25Jan2020 21:34
25Jan2020,Y4 000767 ,LMM,MEX,N538VL,25Jan2020 22:07,26Jan2020 00:19
25Jan2020,Y4 000770 ,MEX,LAP,XAVRB,25Jan2020 18:48,25Jan2020 21:15
25Jan2020,Y4 000771 ,LAP,MEX,XAVRB,25Jan2020 21:50,26Jan2020 00:09
25Jan2020,Y4 000772 ,MEX,TGZ,N538VL,25Jan2020 13:48,25Jan2020 15:33
25Jan2020,Y4 000773 ,TGZ,MEX,N538VL,25Jan2020 16:12,25Jan2020 18:07
25Jan2020,Y4 000774 ,MEX,ACA,XAVLP,25Jan2020 00:25,25Jan2020 01:31
25Jan2020,Y4 000775 ,ACA,MEX,XAVLP,25Jan2020 02:01,25Jan2020 03:20
25Jan2020,Y4 000778 ,MEX,HUX,N519VL,25Jan2020 17:59,25Jan2020 19:23
25Jan2020,Y4 000779 ,HUX,MEX,N519VL,25Jan2020 19:53,25Jan2020 21:33
25Jan2020,Y4 000780 ,MEX,SJD,XAVLV,25Jan2020 23:46,26Jan2020 02:07
25Jan2020,Y4 000781 ,SJD,MEX,N517VL,25Jan2020 02:42,25Jan2020 04:59
25Jan2020,Y4 000783 ,SJD,MEX,XAVLV,25Jan2020 20:44,25Jan2020 23:01
25Jan2020,Y4 000786 ,MEX,PVR,N531VL,25Jan2020 00:30,25Jan2020 02:09
25Jan2020,Y4 000787 ,PVR,MEX,N531VL,25Jan2020 02:44,25Jan2020 04:29
25Jan2020,Y4 000790 ,MEX,CUL,XAVRB,25Jan2020 00:54,25Jan2020 03:06
25Jan2020,Y4 000791 ,CUL,MEX,XAVRB,25Jan2020 03:41,25Jan2020 05:43
25Jan2020,Y4 000792 ,MEX,CUL,XAVLV,25Jan2020 11:20,25Jan2020 13:32
25Jan2020,Y4 000793 ,CUL,MEX,XAVLV,25Jan2020 14:07,25Jan2020 16:09
25Jan2020,Y4 000796 ,MEX,TAP,N531VL,25Jan2020 16:54,25Jan2020 18:38
25Jan2020,Y4 000797 ,TAP,MEX,N531VL,25Jan2020 19:23,25Jan2020 21:25
25Jan2020,Y4 000800 ,TIJ,UPN,N539VL,25Jan2020 16:35,25Jan2020 19:34
25Jan2020,Y4 000801 ,UPN,TIJ,N539VL,25Jan2020 20:04,25Jan2020 23:22
25Jan2020,Y4 000802 ,TIJ,UPN,XAVLO,25Jan2020 00:00,25Jan2020 02:59
25Jan2020,Y4 000803 ,UPN,TIJ,XAVLO,25Jan2020 03:44,25Jan2020 07:02
25Jan2020,Y4 000803A,HMO,TIJ,XAVLO,25Jan2020 03:44,25Jan2020 07:02
25Jan2020,Y4 000806 ,TIJ,MEX,N520VL,25Jan2020 00:04,25Jan2020 03:38
25Jan2020,Y4 000811 ,MEX,TIJ,N507VL,25Jan2020 14:13,25Jan2020 18:07
25Jan2020,Y4 000811A,CEN,TIJ,N507VL,25Jan2020 14:13,25Jan2020 18:07
25Jan2020,Y4 000812 ,TIJ,MEX,N518VL,25Jan2020 19:34,25Jan2020 23:08
25Jan2020,Y4 000813 ,MEX,TIJ,N534VL,25Jan2020 22:45,26Jan2020 02:39
25Jan2020,Y4 000815 ,MEX,TIJ,N514VL,25Jan2020 12:41,25Jan2020 16:35
25Jan2020,Y4 000815A,MZT,TIJ,N514VL,25Jan2020 12:41,25Jan2020 16:35
25Jan2020,Y4 000816 ,TIJ,MEX,N514VL,25Jan2020 17:05,25Jan2020 20:39
25Jan2020,Y4 000817 ,MEX,TIJ,N518VL,25Jan2020 15:06,25Jan2020 19:00
25Jan2020,Y4 000817A,GDL,TIJ,N518VL,25Jan2020 15:06,25Jan2020 19:00
25Jan2020,Y4 000818 ,TIJ,MEX,XAVLM,25Jan2020 01:38,25Jan2020 05:12
25Jan2020,Y4 000819M,MEX,MEX,N514VL,25Jan2020 02:38,25Jan2020 06:32
25Jan2020,Y4 000820 ,TIJ,MEX,N530VL,25Jan2020 18:41,25Jan2020 22:15
25Jan2020,Y4 000821 ,MEX,TIJ,XAVOY,25Jan2020 03:27,25Jan2020 07:21
26Jan2020,Y4 000824 ,MEX,CTM,N513VL,26Jan2020 00:23,26Jan2020 02:24
25Jan2020,Y4 000825 ,CTM,MEX,XAVOY,25Jan2020 00:25,25Jan2020 02:52
25Jan2020,Y4 000828 ,MEX,TAP,N536VL,25Jan2020 00:25,25Jan2020 02:19
25Jan2020,Y4 000829 ,TAP,MEX,N536VL,25Jan2020 02:54,25Jan2020 04:56
25Jan2020,Y4 000837 ,ZCL,TIJ,XAVOE,25Jan2020 20:57,25Jan2020 23:55
25Jan2020,Y4 000842 ,TIJ,CLQ,XAVLO,25Jan2020 16:40,25Jan2020 19:40
25Jan2020,Y4 000843 ,CLQ,TIJ,XAVLO,25Jan2020 20:12,25Jan2020 23:20
25Jan2020,Y4 000846 ,TIJ,QRO,XAVRC,25Jan2020 17:35,25Jan2020 20:38
25Jan2020,Y4 000847 ,QRO,TIJ,XAVRC,25Jan2020 21:20,26Jan2020 00:52
25Jan2020,Y4 000876 ,DGO,LAX,N507VL,25Jan2020 00:18,25Jan2020 03:32
25Jan2020,Y4 000890 ,GDL,IAH,N511VL,25Jan2020 13:05,25Jan2020 15:23
25Jan2020,Y4 000891 ,IAH,GDL,N511VL,25Jan2020 16:43,25Jan2020 19:17
25Jan2020,Y4 000892 ,GDL,DFW,XAVRA,25Jan2020 18:17,25Jan2020 20:50
25Jan2020,Y4 000893 ,DFW,GDL,XAVRA,25Jan2020 22:30,26Jan2020 01:14
25Jan2020,Y4 000894 ,GDL,JFK,XAVLS,25Jan2020 00:31,25Jan2020 05:41
25Jan2020,Y4 000895 ,JFK,GDL,XAVLS,25Jan2020 06:56,25Jan2020 13:03
25Jan2020,Y4 000897 ,SEA,GDL,N533VL,25Jan2020 06:05,25Jan2020 11:01
