Datetime,String,String,String,String,Datetime,Datetime,String,String,String,String,String
date_of_origin,flight_designator,departure_airport,arrival_airport,service_type,schedule_departure,schedule_arrival,aircraft_type,status_code,aircraft_owner,cockpit_employer,cabin_employer
13Jan2020,Y4 000490 ,TIJ,AGU,J,13Jan2020 08:55,13Jan2020 11:41,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000891 ,IAH,GDL,J,13Jan2020 16:43,13Jan2020 19:17,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000924 ,AGU,LAX,J,13Jan2020 22:04,14Jan2020 01:42,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000178 ,MEX,MTY,J,13Jan2020 03:09,13Jan2020 04:52,31A,S,Y4,Y4,Y4
13Jan2020,Y4 000710 ,MEX,CUN,J,13Jan2020 00:54,13Jan2020 03:12,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000140 ,PBC,CUN,J,13Jan2020 23:45,14Jan2020 01:52,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000795 ,TGZ,MEX,J,13Jan2020 02:36,13Jan2020 04:31,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000261 ,CJS,HMO,J,13Jan2020 23:26,14Jan2020 00:42,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000164 ,CUL,MXL,J,13Jan2020 19:06,13Jan2020 21:12,321,S,Y4,Y4,Y4
13Jan2020,Y4 000171 ,CEN,MEX,J,13Jan2020 03:26,13Jan2020 05:49,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000185 ,MTY,MEX,J,13Jan2020 04:50,13Jan2020 06:32,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000165 ,MXL,CUL,J,13Jan2020 21:52,13Jan2020 23:47,321,S,Y4,Y4,Y4
13Jan2020,Y4 000931 ,SJC,GDL,J,13Jan2020 19:45,13Jan2020 23:26,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000489 ,GDL,TIJ,J,13Jan2020 20:21,13Jan2020 23:34,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000405 ,BJX,TIJ,J,13Jan2020 12:05,13Jan2020 15:22,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000638 ,BJX,CUN,J,13Jan2020 19:38,13Jan2020 22:07,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000988 ,GDL,LAX,J,13Jan2020 16:17,13Jan2020 19:59,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000425 ,GDL,TIJ,J,13Jan2020 23:44,14Jan2020 02:57,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000841 ,VER,TIJ,J,13Jan2020 20:58,14Jan2020 01:02,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000510 ,TIJ,MTY,J,13Jan2020 10:15,13Jan2020 13:00,32A,S,Y4,Y4,Y4
13Jan2020,Q6 004085 ,SAL,SJO,J,13Jan2020 15:45,13Jan2020 17:05,32A,C,Q6,Q6,Q6
13Jan2020,Y4 000963 ,ORD,MEX,J,13Jan2020 02:01,13Jan2020 06:49,320,S,Y4,Y4,Y4
13Jan2020,Y4 000626 ,GDL,CJS,J,13Jan2020 12:09,13Jan2020 14:31,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000451 ,SJD,TIJ,J,13Jan2020 21:14,13Jan2020 23:31,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000367 ,PVR,QRO,J,13Jan2020 00:57,13Jan2020 02:13,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000600 ,GDL,CUN,J,13Jan2020 01:00,13Jan2020 03:48,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000431 ,GDL,TIJ,J,13Jan2020 04:20,13Jan2020 07:33,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000632 ,GDL,CUN,J,13Jan2020 16:13,13Jan2020 19:01,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000762 ,MEX,HMO,J,13Jan2020 23:06,14Jan2020 02:01,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000426 ,TIJ,GDL,J,13Jan2020 15:30,13Jan2020 18:22,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000793 ,CUL,MEX,J,13Jan2020 14:07,13Jan2020 16:09,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000794 ,MEX,TGZ,J,13Jan2020 00:21,13Jan2020 02:06,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000450 ,TIJ,SJD,J,13Jan2020 18:29,13Jan2020 20:39,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000761 ,HMO,MEX,J,13Jan2020 14:40,13Jan2020 17:20,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000231 ,CUN,MTY,J,13Jan2020 14:48,13Jan2020 17:24,31A,S,Y4,Y4,Y4
13Jan2020,Y4 000602 ,MLM,FAT,J,13Jan2020 04:13,13Jan2020 08:25,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000673 ,LMM,GDL,J,13Jan2020 16:09,13Jan2020 17:48,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000820 ,TIJ,MEX,J,13Jan2020 18:41,13Jan2020 22:15,320,S,Y4,Y4,Y4
13Jan2020,Y4 000791 ,CUL,MEX,J,13Jan2020 03:41,13Jan2020 05:43,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000628 ,GDL,CUN,J,13Jan2020 00:01,13Jan2020 02:49,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000612 ,MEX,SJD,J,13Jan2020 17:48,13Jan2020 20:09,21A,S,Y4,Y4,Y4
13Jan2020,Q6 004068 ,SJO,GUA,J,13Jan2020 19:54,13Jan2020 21:40,32A,S,Y4,Q6,Q6
13Jan2020,Q6 004082 ,SAL,IAD,J,13Jan2020 22:31,14Jan2020 02:58,319,S,Q6,Q6,Q6
13Jan2020,Y4 000792 ,MEX,CUL,J,13Jan2020 11:20,13Jan2020 13:32,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000904 ,MEX,OAK,J,13Jan2020 23:58,14Jan2020 04:55,320,S,Y4,Y4,Y4
13Jan2020,Y4 000798 ,MEX,MZT,J,13Jan2020 19:21,13Jan2020 21:09,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000778 ,MEX,HUX,J,13Jan2020 17:59,13Jan2020 19:23,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000503 ,HMO,TIJ,J,13Jan2020 05:46,13Jan2020 07:16,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000351 ,QRO,GDL,J,13Jan2020 13:36,13Jan2020 14:51,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000867 ,SJC,ZCL,J,13Jan2020 20:45,14Jan2020 00:12,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000241 ,CJS,GDL,J,13Jan2020 02:04,13Jan2020 04:18,320,S,Y4,Y4,Y4
13Jan2020,Y4 000955 ,ORD,MEX,J,13Jan2020 19:06,13Jan2020 23:54,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000617 ,AGU,MEX,J,13Jan2020 16:38,13Jan2020 18:09,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000800 ,TIJ,UPN,J,13Jan2020 16:35,13Jan2020 19:34,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000890 ,GDL,IAH,J,13Jan2020 13:05,13Jan2020 15:23,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000208 ,MTY,PBC,J,13Jan2020 19:56,13Jan2020 21:31,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000184 ,MEX,MTY,J,13Jan2020 02:37,13Jan2020 04:20,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000741 ,HMO,GDL,J,13Jan2020 15:41,13Jan2020 17:47,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000837 ,ZCL,TIJ,J,13Jan2020 20:19,13Jan2020 23:17,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000896 ,GDL,SEA,J,13Jan2020 23:12,14Jan2020 04:45,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000751 ,MXL,MEX,J,13Jan2020 06:52,13Jan2020 10:10,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000683 ,HMO,GDL,J,13Jan2020 03:25,13Jan2020 05:31,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000622 ,GDL,MXL,J,13Jan2020 03:51,13Jan2020 06:51,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000737 ,GDL,MEX,J,13Jan2020 15:53,13Jan2020 17:24,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000772 ,MEX,TGZ,J,13Jan2020 13:48,13Jan2020 15:33,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000840 ,TIJ,VER,J,13Jan2020 16:59,13Jan2020 20:28,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000445 ,MLM,TIJ,J,13Jan2020 17:53,13Jan2020 21:19,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000251 ,CJS,BJX,J,13Jan2020 01:07,13Jan2020 03:15,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000815 ,MEX,TIJ,J,13Jan2020 12:41,13Jan2020 16:35,32A,S,Y4,Y4,Y4
13Jan2020,Q6 004092 ,SJO,SAL,J,13Jan2020 20:00,13Jan2020 21:31,319,S,Q6,Q6,Q6
13Jan2020,Y4 000607 ,CUN,GDL,J,13Jan2020 16:16,13Jan2020 19:13,320,S,Y4,Y4,Y4
13Jan2020,Y4 000831 ,ZCL,TIJ,J,13Jan2020 13:07,13Jan2020 16:05,32N,S,Y4,Y4,Y4
13Jan2020,Q6 004092 ,SAL,GUA,J,13Jan2020 22:51,13Jan2020 23:40,319,S,Q6,Q6,Q6
13Jan2020,Y4 000631 ,CUN,GDL,J,13Jan2020 19:43,13Jan2020 22:40,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000758 ,MEX,MID,J,13Jan2020 03:40,13Jan2020 05:35,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000608 ,MEX,LAP,J,13Jan2020 12:11,13Jan2020 14:38,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000460 ,TIJ,PBC,J,13Jan2020 17:10,13Jan2020 20:38,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000830 ,TIJ,ZCL,J,13Jan2020 09:57,13Jan2020 12:37,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000134 ,MTY,MZT,J,13Jan2020 18:21,13Jan2020 20:11,31A,S,Y4,Y4,Y4
13Jan2020,Y4 000700 ,MEX,CUN,J,13Jan2020 20:15,13Jan2020 22:33,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000435 ,GDL,TIJ,J,13Jan2020 11:11,13Jan2020 14:24,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000816 ,TIJ,MEX,J,13Jan2020 17:05,13Jan2020 20:39,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000420 ,TIJ,GDL,J,13Jan2020 03:44,13Jan2020 06:36,321,S,Y4,Y4,Y4
13Jan2020,Y4 000195 ,MID,MTY,J,13Jan2020 18:52,13Jan2020 21:12,32N,S,Y4,Y4,Y4
13Jan2020,Y4 005948 ,ZCL,MDW,J,13Jan2020 19:48,13Jan2020 23:28,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000298 ,DGO,DFW,J,13Jan2020 22:25,14Jan2020 00:41,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000278 ,MEX,CJS,J,13Jan2020 16:30,13Jan2020 19:17,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000446 ,TIJ,CUL,J,13Jan2020 22:19,14Jan2020 00:22,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000486 ,TIJ,MLM,J,13Jan2020 09:30,13Jan2020 12:33,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000773 ,TGZ,MEX,J,13Jan2020 16:12,13Jan2020 18:07,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000706 ,MEX,CUN,J,13Jan2020 23:01,14Jan2020 01:19,320,S,Y4,Y4,Y4
13Jan2020,Y4 000799 ,MZT,MEX,J,13Jan2020 21:47,13Jan2020 23:36,32A,S,Y4,Y4,Y4
13Jan2020,Q6 004093 ,SAL,SJO,J,13Jan2020 15:45,13Jan2020 17:05,319,S,Q6,Q6,Q6
13Jan2020,Y4 000783 ,SJD,MEX,J,13Jan2020 20:44,13Jan2020 23:01,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000705 ,CUN,MEX,J,13Jan2020 23:18,14Jan2020 01:52,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000248 ,BJX,SJD,J,13Jan2020 17:41,13Jan2020 19:33,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000913 ,LAX,GDL,J,13Jan2020 09:25,13Jan2020 12:38,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000362 ,QRO,ORD,J,13Jan2020 03:03,13Jan2020 07:01,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000738 ,MEX,GDL,J,13Jan2020 13:55,13Jan2020 15:23,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000721 ,GDL,MEX,J,13Jan2020 22:25,13Jan2020 23:56,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000609 ,LAP,MEX,J,13Jan2020 15:13,13Jan2020 17:32,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000964 ,MEX,SAT,J,13Jan2020 17:22,13Jan2020 19:36,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000728 ,MEX,GDL,J,13Jan2020 01:54,13Jan2020 03:22,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000740 ,GDL,HMO,J,13Jan2020 12:56,13Jan2020 15:11,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000715 ,CUN,MEX,J,13Jan2020 01:59,13Jan2020 04:33,21N,S,Y4,Y4,Y4
13Jan2020,Y4 005624 ,GDL,MXL,J,13Jan2020 14:00,13Jan2020 17:00,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000716 ,MEX,CUN,J,13Jan2020 14:45,13Jan2020 17:03,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000757 ,MID,MEX,J,13Jan2020 20:20,13Jan2020 22:31,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000855 ,MIA,MEX,J,13Jan2020 19:00,13Jan2020 22:58,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000682 ,GDL,HMO,J,13Jan2020 00:30,13Jan2020 02:45,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000476 ,TIJ,CJS,J,13Jan2020 23:59,14Jan2020 01:51,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000974 ,GDL,PHX,J,13Jan2020 20:07,13Jan2020 23:04,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000111 ,CUN,PBC,J,13Jan2020 11:30,13Jan2020 13:43,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000801 ,UPN,TIJ,J,13Jan2020 20:04,13Jan2020 23:22,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000498 ,TIJ,BJX,J,13Jan2020 00:05,13Jan2020 03:00,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000722 ,MEX,CUN,J,13Jan2020 00:08,13Jan2020 02:26,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000693 ,VER,GDL,J,13Jan2020 22:03,13Jan2020 23:42,320,S,Y4,Y4,Y4
13Jan2020,Y4 000836 ,TIJ,ZCL,J,13Jan2020 17:00,13Jan2020 19:40,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000183 ,MTY,MEX,J,13Jan2020 15:08,13Jan2020 16:50,320,S,Y4,Y4,Y4
13Jan2020,Y4 000711 ,CUN,MEX,J,13Jan2020 01:08,13Jan2020 03:42,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000250 ,BJX,CJS,J,13Jan2020 22:20,14Jan2020 00:35,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000923 ,LAX,ZCL,J,13Jan2020 10:25,13Jan2020 13:24,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000825 ,CTM,MEX,J,13Jan2020 00:25,13Jan2020 02:52,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000560 ,TIJ,LMM,J,13Jan2020 18:48,13Jan2020 20:40,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000897 ,SEA,GDL,J,13Jan2020 06:05,13Jan2020 11:01,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000455 ,DGO,TIJ,J,13Jan2020 13:13,13Jan2020 15:57,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000965 ,SAT,MEX,J,13Jan2020 20:54,13Jan2020 23:07,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000731 ,GDL,MEX,J,13Jan2020 12:33,13Jan2020 14:04,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000627 ,CJS,GDL,J,13Jan2020 15:01,13Jan2020 17:15,32A,S,Y4,Y4,Y4
13Jan2020,Y4 005625 ,MXL,GDL,J,13Jan2020 17:35,13Jan2020 20:20,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000300 ,GDL,DGO,J,13Jan2020 15:24,13Jan2020 16:39,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000760 ,MEX,HMO,J,13Jan2020 11:15,13Jan2020 14:10,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000810 ,TIJ,MEX,J,13Jan2020 07:02,13Jan2020 10:36,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000413 ,CUL,TIJ,J,13Jan2020 13:11,13Jan2020 15:29,321,S,Y4,Y4,Y4
13Jan2020,Y4 000672 ,GDL,LMM,J,13Jan2020 13:54,13Jan2020 15:39,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000249 ,SJD,BJX,J,13Jan2020 20:03,13Jan2020 21:41,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000440 ,TIJ,MLM,J,13Jan2020 07:52,13Jan2020 10:55,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000258 ,MID,HMO,J,13Jan2020 17:14,13Jan2020 21:13,32A,S,Y4,Y4,Y4
13Jan2020,Q6 004092 ,GUA,LAX, ,14Jan2020 01:19,14Jan2020 06:48,319,C,NULL,NULL,NULL
13Jan2020,Y4 000990 ,MLM,OAK,J,13Jan2020 16:35,13Jan2020 21:15,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000640 ,BJX,CUN,J,13Jan2020 11:50,13Jan2020 14:19,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000817 ,MEX,TIJ,J,13Jan2020 15:06,13Jan2020 19:00,320,S,Y4,Y4,Y4
13Jan2020,Y4 000135 ,MZT,MTY,J,13Jan2020 20:41,13Jan2020 22:16,31A,S,Y4,Y4,Y4
13Jan2020,Y4 000770 ,MEX,LAP,J,13Jan2020 18:48,13Jan2020 21:15,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000540 ,TIJ,OAX,J,13Jan2020 09:30,13Jan2020 13:13,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000946 ,MLM,MDW,J,13Jan2020 18:23,13Jan2020 22:18,319,S,Y4,Y4,Y4
13Jan2020,Y4 000824 ,MEX,CTM,J,13Jan2020 21:54,13Jan2020 23:55,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000468 ,TIJ,CUN,J,13Jan2020 21:51,14Jan2020 02:15,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000247 ,PVR,BJX,J,13Jan2020 15:34,13Jan2020 16:37,32A,S,Y4,Y4,Y4
13Jan2020,Q6 004069 ,MEX,GUA,J,13Jan2020 01:39,13Jan2020 03:42,32A,S,Y4,Q6,Q6
13Jan2020,Y4 000691 ,CUL,GDL,J,13Jan2020 15:13,13Jan2020 16:39,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000986 ,GDL,DEN,J,13Jan2020 13:18,13Jan2020 17:00,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000753 ,MXL,MEX,J,13Jan2020 16:12,13Jan2020 19:30,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000655 ,VER,MEX,J,13Jan2020 14:38,13Jan2020 15:55,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000240 ,GDL,CJS,J,13Jan2020 23:11,14Jan2020 01:33,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000845 ,TPQ,TIJ,J,13Jan2020 16:20,13Jan2020 19:07,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000531 ,ACA,TIJ,J,13Jan2020 12:35,13Jan2020 16:29,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000797 ,TAP,MEX,J,13Jan2020 19:23,13Jan2020 21:25,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000855R,MIA,MIA,J,13Jan2020 19:00,13Jan2020 22:58,21A,R,Y4,Y4,Y4
13Jan2020,Q6 004093 ,LAX,GUA,J,13Jan2020 08:24,13Jan2020 13:24,319,S,Q6,Q6,Q6
13Jan2020,Y4 000424 ,TIJ,GDL,J,13Jan2020 01:10,13Jan2020 04:02,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000745 ,GDL,MEX,J,13Jan2020 00:06,13Jan2020 01:37,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000246 ,BJX,PVR,J,13Jan2020 13:27,13Jan2020 14:33,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000488 ,TIJ,GDL,J,13Jan2020 16:59,13Jan2020 19:51,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000902 ,GDL,OAK,J,13Jan2020 01:41,13Jan2020 06:00,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000443Z,MLM,TIJ,J,13Jan2020 00:07,13Jan2020 03:33,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000779 ,HUX,MEX,J,13Jan2020 19:53,13Jan2020 21:33,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000725 ,CUU,MEX,J,13Jan2020 14:41,13Jan2020 17:03,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000675 ,MTY,GDL,J,13Jan2020 14:04,13Jan2020 15:35,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000279 ,CJS,MEX,J,13Jan2020 19:49,13Jan2020 22:10,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000461 ,PBC,TIJ,J,13Jan2020 21:08,14Jan2020 01:00,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000681 ,LAP,GDL,J,13Jan2020 21:19,13Jan2020 22:55,321,S,Y4,Y4,Y4
13Jan2020,Y4 000409 ,BJX,TIJ,J,13Jan2020 02:07,13Jan2020 05:24,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000654 ,MEX,VER,J,13Jan2020 12:58,13Jan2020 13:59,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000732 ,MEX,GDL,J,13Jan2020 04:01,13Jan2020 05:29,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000790 ,MEX,CUL,J,13Jan2020 00:54,13Jan2020 03:06,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000818 ,TIJ,MEX,J,13Jan2020 01:38,13Jan2020 05:12,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000960 ,GDL,LAS,J,13Jan2020 18:37,13Jan2020 22:11,32A,S,Y4,Y4,Y4
13Jan2020,Q6 004069 ,GUA,SJO,J,13Jan2020 04:27,13Jan2020 06:03,32A,S,Y4,Q6,Q6
13Jan2020,Y4 000180 ,MEX,MTY,J,13Jan2020 12:55,13Jan2020 14:38,320,S,Y4,Y4,Y4
13Jan2020,Y4 000701 ,CUN,MEX,J,13Jan2020 17:40,13Jan2020 20:14,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000492 ,TIJ,AGU,J,13Jan2020 00:10,13Jan2020 02:56,32A,S,Y4,Y4,Y4
13Jan2020,Q6 004093 ,GUA,SAL,J,13Jan2020 14:04,13Jan2020 15:00,319,S,Q6,Q6,Q6
13Jan2020,Y4 000182 ,MEX,MTY,J,13Jan2020 14:20,13Jan2020 16:03,31A,S,Y4,Y4,Y4
13Jan2020,Y4 000429 ,GDL,TIJ,J,13Jan2020 05:00,13Jan2020 08:13,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000895 ,JFK,GDL,J,13Jan2020 06:56,13Jan2020 13:03,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000267 ,OAX,MID,J,13Jan2020 14:30,13Jan2020 16:12,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000903 ,OAK,GDL,J,13Jan2020 07:20,13Jan2020 11:10,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000112 ,QRO,CUN,J,13Jan2020 20:09,13Jan2020 22:30,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000487 ,MLM,TIJ,J,13Jan2020 13:03,13Jan2020 16:29,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000991 ,OAK,MLM,J,13Jan2020 22:30,14Jan2020 02:30,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000141 ,CUN,PBC,J,13Jan2020 20:56,13Jan2020 23:09,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000967 ,LAS,MEX,J,13Jan2020 21:28,14Jan2020 01:19,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000692 ,GDL,VER,J,13Jan2020 19:50,13Jan2020 21:21,320,S,Y4,Y4,Y4
13Jan2020,Y4 000616 ,MEX,AGU,J,13Jan2020 14:39,13Jan2020 16:08,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000739 ,GDL,MEX,J,13Jan2020 13:58,13Jan2020 15:29,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000720 ,MEX,GDL,J,13Jan2020 20:27,13Jan2020 21:55,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000746 ,GDL,SJD,J,13Jan2020 19:43,13Jan2020 21:20,21N,S,Y4,Y4,Y4
13Jan2020,Y4 000454 ,TIJ,DGO,J,13Jan2020 10:20,13Jan2020 12:43,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000641 ,CUN,BJX,J,13Jan2020 02:33,13Jan2020 05:13,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000415 ,CUL,TIJ,J,13Jan2020 04:03,13Jan2020 06:21,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000500 ,TIJ,HMO,J,13Jan2020 13:16,13Jan2020 14:40,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000687 ,MID,GDL,J,13Jan2020 12:55,13Jan2020 15:30,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000422 ,TIJ,GDL,J,13Jan2020 17:39,13Jan2020 20:31,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000752 ,MEX,MXL,J,13Jan2020 02:39,13Jan2020 06:16,21A,S,Y4,Y4,Y4
13Jan2020,Y4 000590 ,TIJ,MZT,J,13Jan2020 16:27,13Jan2020 18:46,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000940 ,GDL,MDW,J,13Jan2020 13:00,13Jan2020 17:05,319,S,Y4,Y4,Y4
13Jan2020,Y4 000954 ,MEX,ORD,J,13Jan2020 13:09,13Jan2020 17:26,32N,S,Y4,Y4,Y4
13Jan2020,Q6 004068 ,GUA,MEX,J,13Jan2020 22:25,14Jan2020 00:49,32A,S,Y4,Q6,Q6
13Jan2020,Y4 000442 ,TIJ,MLM,J,13Jan2020 19:48,13Jan2020 22:51,32N,S,Y4,Y4,Y4
13Jan2020,Y4 000733 ,GDL,MEX,J,13Jan2020 14:58,13Jan2020 16:29,32A,S,Y4,Y4,Y4
13Jan2020,Y4 000908 ,AGU,MDW,J,13Jan2020 23:27,14Jan2020 03:14,319,S,Y4,Y4,Y4
13Jan2020,Y4 000747 ,SJD,GDL,J,13Jan2020 21:56,13Jan2020 23:27,21N,S,Y4,Y4,Y4
