Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84389.9510200818	84359.8932623863	447.1118230009	84389.9737268686	84389.9510200818	0.0000775941	0.0346666667	0.6333333333	
84389.8089502255	84359.8326086998	447.2426877285	84389.8862628142	84389.8089502255	0.0001947668	0.0000000000	0.6333333333	
84389.6829017003	84358.3607107401	447.2508185508	84389.8039601247	84389.6829017003	0.0000962640	0.0333333333	0.6333333333	
84389.6221448978	84358.3607107401	447.2815818023	84389.6221448978	84389.6221448978	0.0000061293	0.0000000000	0.6333333333	
84389.2946082354	84357.2338968515	447.3060474903	84389.5747981469	84389.2946082354	0.0001493695	0.0153333333	0.6333333333	
84388.8901754220	84357.2338968515	447.5233179536	84389.2946082354	84388.8901754220	0.0001609736	0.1220000000	0.6333333333	
84388.5402657588	84357.2338968515	447.7754627094	84388.7903402249	84388.5402657588	0.0000349933	0.0073333333	0.6333333333	
84386.0138714314	84357.2338968515	446.7603649634	84388.4597253799	84386.0138714314	0.0005835309	0.0360000000	0.6333333333	
84384.2098806302	84357.2338968515	447.7438478208	84384.7935801744	84384.2098806302	0.0004514349	0.0693333333	0.6333333333	
84383.3242297173	84352.7168989182	447.7864669711	84383.8788674275	84383.3242297173	0.0005432863	0.0866666667	0.6333333333	
84382.4842719237	84350.1950114965	448.2535168583	84382.8397248189	84382.4842719237	0.0003253913	0.0760000000	0.6333333333	
84381.8681774537	84349.5178759098	447.8780575961	84382.2323342164	84381.8681774537	0.0001884731	0.0060000000	0.6333333333	
84381.5258530776	84349.5178759098	447.6937759487	84381.8333568176	84381.5258530776	0.0004192411	0.0280000000	0.6333333333	
84381.5073394775	84349.5178759098	447.6828252171	84381.5166737636	84381.5073394775	0.0000739937	0.0013333333	0.6333333333	
84380.5913384755	84349.3657350540	447.3879235926	84381.4547663927	84380.5913384755	0.0002666101	0.0046666667	0.6333333333	
84379.5177944501	84349.3657350540	447.0657805452	84380.0021662315	84379.5177944501	0.0004030504	0.0893333333	0.6666666667	
84379.1930812597	84348.9445775747	447.0576284643	84379.4960061709	84379.1930812597	0.0002008763	0.0000000000	0.6666666667	
84378.2804981868	84347.5036293268	447.1858824488	84379.0404570103	84378.2804981868	0.0006838537	0.0106666667	0.6666666667	
84377.9175464312	84347.5036293268	447.0321246548	84378.1318255266	84377.9175464312	0.0000659597	0.0486666667	0.6666666667	
84377.6324067513	84347.5036293268	447.2043317235	84377.9175464312	84377.6324067513	0.0001220837	0.0200000000	0.6666666667	
84377.4290609360	84347.5036293268	447.2151897781	84377.6143821080	84377.4290609360	0.0001871607	0.0000000000	0.6666666667	
84377.0243814588	84347.5036293268	447.3868769370	84377.0302153627	84377.0243814588	0.0000217583	0.0000000000	0.6666666667	
84374.9741390347	84345.9667176008	447.7261990040	84376.9330593944	84374.9741390347	0.0002069511	0.0553333333	0.6666666667	
84373.7325615684	84345.9667176008	447.9616558800	84374.4224255284	84373.7325615684	0.0004020867	0.0333333333	0.6666666667	
84372.7938092748	84345.9667176008	448.2711436327	84373.4960648417	84372.7938092748	0.0002971825	0.0540000000	0.6666666667	
