Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84449.4179140528	84372.5158736110	374.4950672672	84449.4219407439	84449.4179140528	0.0000647841	0.0000000000	0.6000000000	
84448.7644999226	84372.2768202424	374.9203313232	84449.3474581838	84448.7644999226	0.0002704044	0.0373333333	0.6000000000	
84448.3693423867	84372.2768202424	375.0017144677	84448.4117030104	84448.3693423867	0.0001196017	0.0000000000	0.6000000000	
84446.4057311416	84371.6079279780	374.2124090086	84446.7988480131	84446.4057311416	0.0002567053	0.0193333333	0.6000000000	
84445.7305406531	84371.5328082442	374.1498558282	84446.1028992136	84445.7305406531	0.0001356394	0.0253333333	0.6000000000	
84445.2504065633	84370.9441378713	373.8971911580	84445.7044328253	84445.2504065633	0.0002636114	0.0433333333	0.6000000000	
84444.2458191514	84370.8707347512	374.0022949980	84445.1412209868	84444.2458191514	0.0003928460	0.0580000000	0.6000000000	
84444.1357746720	84370.8707347512	373.9696813389	84444.2146626115	84444.1357746720	0.0000857467	0.0266666667	0.6000000000	
84442.7505178253	84370.8707347512	373.6024727805	84443.9861630400	84442.7505178253	0.0005881724	0.0946666667	0.6333333333	
84442.6147881150	84370.8707347512	373.5562656910	84442.7505178253	84442.6147881150	0.0001562981	0.0326666667	0.6333333333	
84442.4584787091	84370.8707347512	373.5479113867	84442.6147881150	84442.4584787091	0.0000511487	0.0306666667	0.6333333333	
84441.5479239821	84370.8707347512	374.0546305180	84442.2189548612	84441.5479239821	0.0003934198	0.0086666667	0.6333333333	
84441.3296179970	84370.8707347512	374.1301761451	84441.4165714383	84441.3296179970	0.0002204844	0.0146666667	0.6333333333	
84441.1764185627	84370.8707347512	374.1456608481	84441.3036577900	84441.1764185627	0.0001640055	0.0000000000	0.6333333333	
84440.9803292155	84369.6303293109	374.1632297098	84441.1324297388	84440.9803292155	0.0003463576	0.0206666667	0.6333333333	
84440.8115755518	84369.6303293109	374.1929242969	84440.9756591916	84440.8115755518	0.0000199608	0.0080000000	0.6333333333	
