Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
83500.3377165397	83578.3994942904	238.3097570491	88104.2493120829	83500.3377165397	0.3615395773	988.3140000000	1.0000000000	
83497.1709762017	83571.9997614622	239.2435187203	87985.0939393044	83497.1709762017	0.3599298082	973.9833333333	1.0000000000	
83495.4919123650	83570.3746765852	238.6495305543	87843.8079900543	83495.4919123650	0.3552021265	963.4466666667	1.0000000000	
83491.5502545238	83562.1405631304	238.4446403985	87918.0121921500	83491.5502545238	0.3545370065	958.4693333333	1.0000000000	
83489.0224153797	83560.6473326683	236.9942706054	87870.9678885341	83489.0224153797	0.3542169911	958.7713333333	1.0000000000	
83486.6057263811	83559.8588168621	236.3187898849	87853.6742650469	83486.6057263811	0.3524453096	948.8106666667	1.0000000000	
83482.2643551230	83557.7989488840	237.2637752996	87830.3967249393	83482.2643551230	0.3485795627	944.0960000000	1.0000000000	
83481.0447830955	83557.7989488840	237.0512530667	87880.5936906735	83481.0447830955	0.3450498351	936.9393333333	1.0000000000	
83480.2045443654	83556.7102879286	236.9870118531	87859.0133841832	83480.2045443654	0.3424739171	923.9246666667	1.0000000000	
83478.2370232542	83549.7433155775	236.7673366098	87944.1404200594	83478.2370232542	0.3400384259	917.3946666667	1.0000000000	
83476.0136251648	83548.9163100719	235.3313534615	87778.0871998270	83476.0136251648	0.3374951427	908.6426666667	1.0000000000	
